whatsapp_group,whatsapp_group_temp,timestamp,year,month,week,day_of_week,author,active_years,early_leaver,number_of_chats_that_day,length_chat,number_of_words,avg_word_length,previous_author,response_time,next_author,has_link,was_deleted,pictures_deleted,videos_deleted,number_of_pictures_videos,audios_deleted,gifs_deleted,stickers_deleted,documents_deleted,videonotes_deleted,has_attachment,number_of_emojis,has_emoji,list_of_all_emojis,list_of_connected_emojis,starts_with_emoji,emoji_starting_chat,ends_with_emoji,emoji_ending_chat,pct_emojis,number_of_punctuations,has_punctuation,list_of_all_punctuations,list_of_connected_punctuations,ends_with_punctuation,has_question_mark,ends_with_question_mark,punctuation_ending_chat,pct_punctuations,number_of_capitals,has_capitals,list_of_connected_capitals,starts_with_capital,capitalized_words_ratio,number_of_number_characters,has_number_characters,number_of_numbers,message_cleaned,x_day_pct_length_chat,x_day_pct_length_emojis,x_day_pct_length_punctuations,x_number_of_unique_participants_that_day,x_day_pct_messages_of_author,y_sequence_authors_that_day,y_sequence_response_times_that_day
maap,maap,2025-01-20 14:59:20,2025,1,4,0,PB,11,False,3,530,90,4.788888888888889,AB,18084.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,7,True,"[',', '.', '.', '.', '.', ',', '.']",[],True,False,False,.,1.3207547169811322,6,True,[],True,0.0594059405940594,1,True,1,"Uit de mri komt dat er uiteraard wat adhesies (verklevingen) zitten, ze kunnen alleen niet duidelijk zeggen dat dit de oorzaak van de klachten is. Rechts bewegen m’n darmen wat vertraagd maar dat ligt ook aan het moment. In dit ziekenhuis zijn ze gewend de malrotatie als kind meteen te verwijderen wat bij mij niet gedaan is. De chirurg gaat nu overleggen met kinderchirurgen en een professor. Wil graag dat het volledig opgelost wordt, zorgvuldig handelen en niet weer tijdelijk oplossen. Hij belt 3 februari laat op de dag weer",34.393251135626215,0.0,43.75,11,2.2222222222222223,PB,18084.0
maap,maap,2025-01-20 15:47:04,2025,1,4,0,M,9,False,4,252,50,4.1,PB,2864.0,AB,False,False,0,0,0,0,0,0,0,0,False,2,True,"['🍀', '😘']","['🕯️', '🤞🏼🍀']",False,False,True,😘,0.7936507936507936,5,True,"['.', '.', '.', '.', '.']",[],True,False,False,.,1.984126984126984,6,True,[],True,0.1111111111111111,1,True,1,En dan zijn jullie weer 2 weken verder. Goed dat ze aangeeft dat er niet voor een tijdelijke oplossing kiest. Al is dat natuurlijk de vraag of het mogelijk is. Hoop dat in het overleg goed nieuws komt. We branden weer een🕯️ en 🤞🏼🍀. Thx voor de update 😘,16.3530175210902,40.0,31.25,11,4.444444444444445,M,2864.0
maap,maap,2025-01-23 10:09:44,2025,1,4,3,AB,10,False,1,109,16,5.875,M,238960.0,PB,False,False,0,0,0,0,0,0,0,0,False,2,True,"['🥳', '🍰']","['60', '🥳🍰']",False,False,True,🥳🍰,1.834862385321101,2,True,"['!', '!']",[],True,False,False,!,1.834862385321101,3,True,[],False,0.16666666666666666,2,True,1,60 wat een mijlpaal! Van harte gefeliciteerd en een geweldig levensjaar toegewenst! Van de Berkemeijertjes 🥳🍰,7.055016181229773,15.384615384615385,9.523809523809524,12,2.5,AB,238960.0
maap,maap,2025-01-23 10:12:10,2025,1,4,3,PB,11,False,2,174,29,5.0,AB,146.0,M,False,False,0,0,0,0,0,0,0,0,False,3,True,"['🥳', '😘', '😘']",['🥳😘😘'],False,False,True,🥳😘😘,1.7241379310344827,3,True,"['.', '.', '!']",[],True,False,False,!,1.7241379310344827,4,True,[],True,0.125,0,False,0,Ja ik namens de Alzheimertak van de familie. Madeleine mijn excuses voor het vergeten je te feliciteren. Beide van harte en ik wens jullie een jarenlange goede gezondheid!🥳😘😘,11.262135922330096,23.076923076923077,14.285714285714285,12,2.5,PB,146.0
maap,maap,2025-01-23 12:28:35,2025,1,4,3,M,9,False,3,27,6,3.8333333333333335,PB,8185.0,AB,False,False,0,0,0,0,0,0,0,0,False,1,True,['😘'],['☺️😘'],False,False,True,☺️😘,3.7037037037037033,1,True,"[',']",[],True,False,False,",",3.7037037037037033,1,True,[],True,0.16666666666666666,0,False,0,"No problem, live goes on☺️😘",1.7475728155339807,7.6923076923076925,4.761904761904762,12,17.5,M,8185.0
maap,maap,2025-01-25 10:56:07,2025,1,4,5,AB,10,False,1,87,15,4.733333333333333,M,167252.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"['?', '.']",[],True,True,False,.,2.2988505747126435,3,True,[],True,0.17647058823529413,0,False,0,En weer onderweg naar huis? Hoop dat jullie een leuke vakantie hebben gehad. Goede reis,6.0967063770147165,0.0,13.333333333333334,10,3.3333333333333335,AB,167252.0
maap,AvT,2025-01-25 11:01:38,2025,1,4,5,AvT,10,False,2,58,15,3.3333333333333335,AB,331.0,PB,False,False,0,0,0,0,0,0,0,0,False,1,True,['🏂'],"['6️⃣0️⃣', '⛷️🏂']",True,False,True,⛷️🏂,1.7241379310344827,4,True,"['!', ',', '!', '!']",[],True,False,False,!,6.896551724137931,3,True,[],False,0.13333333333333333,2,True,2,"6️⃣0️⃣Dank! Ja, weer op weg naar huis! Heel fijn gehad!⛷️🏂",4.064470918009811,7.142857142857142,26.666666666666668,10,8.333333333333332,AvT,331.0
maap,maap,2025-01-25 11:03:45,2025,1,4,5,PB,11,False,3,12,2,5.5,AvT,127.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.5,0,False,0,Veilige reis,0.8409250175192713,0.0,0.0,10,10.0,PB,127.0
maap,maap,2025-01-25 11:12:29,2025,1,4,5,M,9,False,4,11,3,3.0,PB,524.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Dank je wel,0.7708479327259986,0.0,0.0,10,15.0,M,524.0
maap,maap,2025-01-25 11:13:12,2025,1,4,5,M,9,False,5,36,8,4.25,M,43.0,PB,False,False,0,0,0,0,0,0,0,0,False,1,True,['☕'],['☺️'],False,False,True,☺️,2.7777777777777777,1,True,"[',']",[],True,False,False,",",2.7777777777777777,1,True,[],True,0.125,0,False,0,"Net even geladen, bakkie ☕ en door☺️",2.522775052557814,7.142857142857142,6.666666666666667,10,15.0,M,43.0
maap,maap,2025-01-25 11:13:56,2025,1,4,5,PB,11,False,6,46,9,4.111111111111111,M,44.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,"[',']",[],True,False,False,",",2.1739130434782608,2,True,[],True,0.2,0,False,0,"Dat dacht ik al, gezien Ant zo snel antwoordde",3.2235459004905396,0.0,6.666666666666667,10,10.0,PB,44.0
maap,maap,2025-01-25 11:14:43,2025,1,4,5,AB,10,False,7,21,4,4.5,PB,47.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.25,0,False,0,En dan vanavond thuis,1.4716187806587244,0.0,0.0,10,3.3333333333333335,AB,47.0
maap,maap,2025-01-25 11:15:34,2025,1,4,5,M,9,False,8,66,15,3.6666666666666665,AB,51.0,PB,False,False,0,0,0,0,0,0,0,0,False,5,True,"['🙄', '🚗', '🚗', '🚗', '🚗']","['🚗🚗🚗🚗', '14']",False,False,False,🚗🚗🚗🚗,7.575757575757576,1,True,"[',']",[],True,False,False,",",1.5151515151515151,1,True,[],True,0.06666666666666667,2,True,1,"Dat hoop ik wel 🙄, heenreis wat🚗🚗🚗🚗 gehad en er 14 uur over gedaan",4.625087596355992,35.714285714285715,6.666666666666667,10,15.0,M,51.0
maap,maap,2025-01-25 11:16:40,2025,1,4,5,PB,11,False,9,24,6,3.6666666666666665,M,66.0,M,False,False,0,0,0,0,0,0,0,0,False,1,True,['🤪'],[],False,False,True,🤪,4.166666666666666,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.16666666666666666,0,False,0,Je kunt ook vliegen hè 🤪,1.6818500350385426,7.142857142857142,0.0,10,10.0,PB,66.0
maap,maap,2025-01-25 11:17:09,2025,1,4,5,M,9,False,10,45,8,5.625,PB,29.0,M,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😂', '😉']",[],True,False,True,😉,4.444444444444445,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,😂 zekers hangt alleen ander prijskaartje aan😉,3.153468815697267,14.285714285714285,0.0,10,15.0,M,29.0
maap,maap,2025-01-25 11:17:31,2025,1,4,5,M,9,False,11,28,9,2.6666666666666665,M,22.0,PB,False,False,0,0,0,0,0,0,0,0,False,1,True,['😞'],[],False,False,True,😞,3.571428571428571,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.125,1,True,1,En dan nog 2 uur met de bus😞,1.9621583742116329,7.142857142857142,0.0,10,15.0,M,22.0
maap,maap,2025-01-25 11:18:15,2025,1,4,5,PB,11,False,12,81,17,3.764705882352941,M,44.0,PB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,4,True,[],True,0.21052631578947367,1,True,1,Tja als je 2 Tesla’s rijd moet je ook net als Albert Heijn op de kleintjes letten,5.676243868255081,0.0,0.0,10,10.0,PB,44.0
maap,maap,2025-01-25 11:18:43,2025,1,4,5,PB,11,False,13,14,4,2.75,PB,28.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.25,0,False,0,Oh das wel erg,0.9810791871058164,0.0,0.0,10,10.0,PB,28.0
maap,maap,2025-01-25 11:18:47,2025,1,4,5,M,9,False,14,42,8,4.125,PB,4.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.1,0,False,0,"Juist ""dan"" niet je op de kleintjes letten",2.943237561317449,0.0,0.0,10,15.0,M,4.0
maap,maap,2025-01-25 11:18:59,2025,1,4,5,M,9,False,15,14,3,4.0,M,12.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Moet bedoel ik,0.9810791871058164,0.0,0.0,10,15.0,M,12.0
maap,maap,2025-01-25 11:19:21,2025,1,4,5,M,9,False,16,28,5,4.8,M,22.0,PB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.2,0,False,0,Moet ergens vandaan komen hé,1.9621583742116329,0.0,0.0,10,15.0,M,22.0
maap,maap,2025-01-25 11:19:44,2025,1,4,5,PB,11,False,17,4,2,4.0,M,23.0,AB,False,False,0,0,0,0,0,0,0,0,False,1,True,['🙂'],['↕️'],True,False,True,️,25.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,🙂 ↕️,0.2803083391730904,7.142857142857142,0.0,10,10.0,PB,23.0
maap,maap,2025-02-03 18:54:17,2025,2,6,0,AB,10,False,1,294,55,4.2,PB,804873.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,6,True,"['.', '.', '.', '.', '.', ',']",[],True,False,False,",",2.0408163265306123,12,True,"['MRI', 'MDL']",True,0.12903225806451613,0,False,0,"Zojuist de chirurg gesproken. Ze zijn (met drie andere artsen) te bang om me open te maken op basis van wat ze zien op de MRI. Denken meer kapot te maken dan goed te doen. Wordt nu doorgestuurd naar een professor op MDL niveau. De vraag is wanneer ik daar terecht kan. Kortom, weinig positiefs…",65.04424778761062,,75.0,4,25.0,AB,804873.0
maap,maap,2025-02-03 19:15:08,2025,2,6,0,M,9,False,2,133,25,4.28,AB,1251.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"['.', '.']",[],True,False,False,.,1.5037593984962405,3,True,[],True,0.1111111111111111,0,False,0,Verschrikkelijk terwijl ze zelf zo goed voelt waar het zit. Je bent weer aan de goden overgeleverd. Heb zo met haar en jullie te doen,29.424778761061948,,25.0,4,25.0,M,1251.0
maap,AvT,2025-02-03 21:34:36,2025,2,6,0,AvT,10,False,3,10,2,4.5,M,8368.0,PB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.5,0,False,0,Mooi klote,2.2123893805309733,,0.0,4,25.0,AvT,8368.0
maap,maap,2025-02-03 21:39:04,2025,2,6,0,PB,11,False,4,15,2,7.0,AvT,268.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.5,0,False,0,Zachtjes gezegd,3.3185840707964607,,0.0,4,25.0,PB,268.0
maap,maap,2025-02-06 16:34:04,2025,2,6,3,AB,10,False,1,514,92,4.532608695652174,PB,240900.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,6,True,"[',', '.', '.', '.', '.', '.']",[],True,False,False,.,1.1673151750972763,18,True,['MDL'],True,0.16326530612244897,0,False,0,"Marjolein heeft vandaag met dokter Roumen gebeld, ze had de arts in het Radboud een mail gestuurd met hem in de bcc. Zij hebben contact gehad en Marjolein zal hopelijk op korte termijn gezien worden in Nijmegen. De arts in het Radboud zal morgen aan zijn secretaresse vragen Marjolein zsm in te plannen. Er is nog geen zicht op hoelang de wachttijd is. Dr Roumen geeft aan dat het traject dat Marjolein bij de MDL arts in Maastricht aangeboden heeft gekregen geen zin heeft. Hij raad aan dit niet te gaan doorlopen",79.19876733436055,0.0,66.66666666666666,3,50.0,AB,240900.0
maap,AvT,2025-02-06 16:59:54,2025,2,6,3,AvT,10,False,2,56,11,4.363636363636363,AB,1550.0,AB,False,False,0,0,0,0,0,0,0,0,False,1,True,['🤞'],[],False,False,True,🤞,1.7857142857142856,2,True,"['!', '!']",[],True,False,False,!,3.571428571428571,3,True,[],True,0.23076923076923078,0,False,0,Dat is dan in ieder geval helder! Duimen voor Nijmegen!🤞,8.628659476117104,25.0,22.22222222222222,3,25.0,AvT,1550.0
maap,maap,2025-02-06 17:02:42,2025,2,6,3,AB,10,False,3,6,1,6.0,AvT,168.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,1.0,0,False,0,Zekers,0.9244992295839755,0.0,0.0,3,50.0,AB,168.0
maap,maap,2025-02-06 18:00:21,2025,2,6,3,M,9,False,4,73,12,4.916666666666667,AB,3459.0,PB,False,False,0,0,0,0,0,0,0,0,False,3,True,"['🍀', '🍀', '🍀']",['🍀🤞🏼🍀🤞🏼🍀'],False,False,True,🍀🤞🏼🍀🤞🏼🍀,4.10958904109589,1,True,['.'],[],True,False,False,.,1.36986301369863,4,True,[],True,0.3333333333333333,0,False,0,Wat goed dat ze Roumen heeft ingeschakeld. Alle pijlen op Nijmegen🍀🤞🏼🍀🤞🏼🍀,11.248073959938367,75.0,11.11111111111111,3,25.0,M,3459.0
maap,maap,2025-02-08 21:03:51,2025,2,6,5,PB,11,False,1,54,1,44.0,M,183810.0,M,True,False,0,0,0,0,0,0,0,0,False,0,False,[],['15'],False,False,False,,0.0,3,True,"['.', '.', '?']",[],True,True,False,?,5.555555555555555,5,True,[],False,0.0,2,True,1,//www.facebook.com/share/r/15eAKegkJw/?mibextid=wwXIfr,16.265060240963855,0.0,42.857142857142854,8,3.8461538461538463,PB,183810.0
maap,maap,2025-02-08 22:01:18,2025,2,6,5,M,9,False,2,2,1,4.0,PB,3447.0,PB,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😂', '😂']",['😂😂'],True,False,True,😂😂,100.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,😂😂,0.6024096385542169,14.285714285714285,0.0,8,26.923076923076923,M,3447.0
maap,maap,2025-02-15 11:26:32,2025,2,7,5,PB,11,False,1,49,9,4.333333333333333,M,566714.0,M,True,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"['?', '.']",[],True,True,False,.,4.081632653061225,2,True,[],True,0.18181818181818182,0,False,0,Mogelijk al gezien? Maar voor het geval van niet.,64.47368421052632,,100.0,2,50.0,PB,566714.0
maap,maap,2025-02-15 22:34:58,2025,2,7,5,M,9,False,2,27,6,4.166666666666667,PB,40106.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['☺️'],False,False,True,☺️,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.2,0,False,0,Geweldig word je blij van☺️,35.526315789473685,,0.0,2,50.0,M,40106.0
maap,maap,2025-02-28 09:51:13,2025,2,9,4,M,9,False,1,79,6,11.5,M,1077375.0,PB,True,False,0,0,0,0,0,0,0,0,False,1,True,['😂'],[],False,False,True,😂,1.2658227848101267,3,True,"['.', '.', '?']",[],True,True,False,?,3.79746835443038,11,True,[],False,0.14285714285714285,4,True,4,//www.instagram.com/reel/DAvf7EfvZjn/?igsh=c3RiZGxrc2M1NGdp Leuk om te oefenen😂,32.113821138211385,50.0,37.5,4,16.666666666666664,M,1077375.0
maap,maap,2025-02-28 10:02:34,2025,2,9,4,PB,11,False,2,27,5,5.2,M,681.0,AB,False,False,0,0,0,0,0,0,0,0,False,1,True,['😂'],[],True,False,False,😂,3.7037037037037033,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,😂 haha heel veel frustratie,10.975609756097562,50.0,0.0,4,16.666666666666664,PB,681.0
maap,maap,2025-03-03 11:00:51,2025,3,10,0,AB,10,False,1,442,74,4.878378378378378,PB,262697.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,6,True,"['.', '.', '.', ',', '.', '.']",[],True,False,False,.,1.3574660633484164,15,True,[],True,0.18292682926829268,1,True,1,"Marjolein is vandaag bij Ten Broek in het Radboud geweest. Hij snapt de twijfel over opereren maar durft de gok te wagen. Ivm de wachttijd in het Radboud (waarschijnlijk meer dan een jaar). Zal ze doorverwezen worden naar Boxmeer, Ten Broek heeft nog even overleg met een kinderchirurg over de ligging van de darmen en zal Marjolein over twee weken bellen. Hierna wordt ze doorverwezen naar Boxmeer. Wachttijd zal daar ongeveer 3 maanden zijn",36.40856672158155,0.0,27.27272727272727,8,23.52941176470588,AB,262697.0
maap,AvT,2025-03-03 11:15:35,2025,3,10,0,AvT,10,False,2,137,28,3.892857142857143,AB,884.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['☀️'],False,False,True,☀️,0.0,4,True,"[',', '.', '.', '!']",[],True,False,False,!,2.9197080291970803,4,True,[],True,0.125,2,True,2,"Pfff, 3 mnd dat is nog wel heel lang. Fijn dat er binnen 2 weken weer contact is. Ik hoop dat Marjolein het ook positief blijft inzien!☀️",11.28500823723229,0.0,18.181818181818183,8,17.647058823529413,AvT,884.0
maap,maap,2025-03-03 11:17:44,2025,3,10,0,AB,10,False,3,126,22,4.681818181818182,AvT,129.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,2,True,"['.', '.']",[],True,False,False,.,1.5873015873015872,5,True,[],True,0.20833333333333334,0,False,0,Marjolein is opgelucht dat er geopereerd gaat worden. En wachttijd in Nijmegen is een jaar of langer. Dus ze gaat naar Boxmeer,10.378912685337728,0.0,9.090909090909092,8,23.52941176470588,AB,129.0
maap,AvT,2025-03-03 11:18:51,2025,3,10,0,AvT,10,False,4,13,2,5.5,AB,67.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,['!'],[],True,False,False,!,7.6923076923076925,2,True,[],True,0.6666666666666666,0,False,0,Mooi! Logisch,1.070840197693575,0.0,4.545454545454546,8,17.647058823529413,AvT,67.0
maap,maap,2025-03-03 11:20:27,2025,3,10,0,AB,10,False,5,65,14,3.7142857142857144,AvT,96.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.07142857142857142,0,False,0,Ja kunnen we wel bijkomen op vakantie want er zijn er nog niet hè,5.354200988467875,0.0,0.0,8,23.52941176470588,AB,96.0
maap,maap,2025-03-03 11:29:19,2025,3,10,0,M,9,False,6,132,25,4.36,AB,532.0,AB,False,False,0,0,0,0,0,0,0,0,False,1,True,['😘'],[],False,False,True,😘,0.7575757575757576,3,True,"[',', '.', '.']",[],True,False,False,.,2.272727272727273,4,True,[],True,0.14814814814814814,1,True,1,"Oh wat een opluchting, al is 3 maanden of langer en hele tijd. Hopelijk beetje genieten straks op Tenerife. Het is jullie zo gegunt😘",10.873146622734762,25.0,13.636363636363635,8,11.76470588235294,M,532.0
maap,maap,2025-03-03 11:32:31,2025,3,10,0,AB,10,False,7,16,3,4.666666666666667,M,192.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Ja even bijkomen,1.3179571663920924,0.0,0.0,8,23.52941176470588,AB,192.0
maap,maap,2025-03-03 11:42:52,2025,3,10,0,M,9,False,8,28,8,3.0,AB,621.0,PB,False,False,0,0,0,0,0,0,0,0,False,1,True,['🙈'],[],False,False,True,🙈,3.571428571428571,1,True,"[',']",[],True,False,False,",",3.571428571428571,1,True,[],True,0.125,0,False,0,"En nee, je bent er nog niet🙈",2.3064250411861615,25.0,4.545454545454546,8,11.76470588235294,M,621.0
maap,maap,2025-03-04 20:19:25,2025,3,10,1,PB,11,False,1,73,10,6.2,M,117393.0,PB,True,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,1,True,"[',']",[],True,False,False,",",1.36986301369863,2,True,[],False,0.15384615384615385,0,False,0,"auto’s in zee gesleurd op Canarische eilanden, waarschuwing voor Valencia",70.87378640776699,0.0,100.0,2,66.66666666666666,PB,117393.0
maap,maap,2025-03-04 20:19:44,2025,3,10,1,PB,11,False,2,28,4,6.25,PB,19.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.25,0,False,0,Moet vlug opgeschoond worden,27.184466019417474,0.0,0.0,2,66.66666666666666,PB,19.0
maap,maap,2025-03-04 21:16:01,2025,3,10,1,M,9,False,3,2,1,4.0,PB,3377.0,PB,False,False,0,0,0,0,0,0,0,0,False,2,True,"['😳', '🫣']",['😳🫣'],True,False,True,😳🫣,100.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,😳🫣,1.9417475728155338,100.0,0.0,2,33.33333333333333,M,3377.0
maap,maap,2025-03-06 09:25:39,2025,3,10,3,PB,11,False,1,7,1,5.0,M,130178.0,AvT,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],0.9114583333333334,0.0,0.0,7,4.166666666666666,PB,130178.0
maap,AvT,2025-03-06 09:27:43,2025,3,10,3,AvT,10,False,2,2,1,4.0,PB,124.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['❤️'],True,False,True,❤️,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,❤️,0.26041666666666663,0.0,0.0,7,4.166666666666666,AvT,124.0
maap,maap,2025-03-06 17:26:18,2025,3,10,3,AB,10,False,3,25,3,7.0,AvT,28715.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['2402'],False,False,False,,0.0,2,True,"['.', '.']",[],True,False,False,.,8.0,3,True,[],False,0.0,4,True,1,gpspel.nu.nlPIN code 2402,3.2552083333333335,0.0,11.76470588235294,7,20.833333333333336,AB,28715.0
maap,maap,2025-03-06 17:27:00,2025,3,10,3,AB,10,False,4,59,11,4.454545454545454,AB,42.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,5,True,['MAAP'],True,0.18181818181818182,0,False,0,Zo zouden jullie weer in de MAAP league moeten kunnen komen,7.682291666666667,0.0,0.0,7,20.833333333333336,AB,42.0
maap,maap,2025-03-06 18:32:36,2025,3,10,3,AB,10,False,5,7,1,5.0,AB,3936.0,AB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,0,False,[],False,0.0,0,False,0,[media],0.9114583333333334,0.0,0.0,7,20.833333333333336,AB,3936.0
maap,maap,2025-03-06 18:32:55,2025,3,10,3,AB,10,False,6,14,3,4.0,AB,19.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.3333333333333333,0,False,0,Alleen ant nog,1.8229166666666667,0.0,0.0,7,20.833333333333336,AB,19.0
maap,maap,2025-03-06 18:53:39,2025,3,10,3,M,9,False,7,57,12,4.0,AB,1244.0,AB,False,False,0,0,0,0,0,0,0,0,False,1,True,['🙈'],[],True,False,False,🙈,1.7543859649122806,1,True,['.'],[],True,False,False,.,1.7543859649122806,5,True,['MAAP'],False,0.15384615384615385,1,True,1,🙈 nou ik kom er niet in hoor. Zijn 5 MAAP vriendenleagues,7.421875,12.5,5.88235294117647,7,16.666666666666664,M,1244.0
maap,maap,2025-03-06 19:12:08,2025,3,10,3,AB,10,False,8,42,7,5.0,M,1109.0,M,False,False,0,0,0,0,0,0,0,0,False,4,True,"['😂', '🤣', '😂', '🤣']",['😂🤣😂🤣'],True,False,False,😂🤣😂🤣,9.523809523809524,1,True,"[',']",[],True,False,False,",",2.380952380952381,0,False,[],False,0.0,0,False,0,"😂🤣😂🤣 wij zien maddie staan, heel bijzonder",5.46875,50.0,5.88235294117647,7,20.833333333333336,AB,1109.0
maap,maap,2025-03-06 20:43:57,2025,3,10,3,M,9,False,9,81,17,3.8823529411764706,AB,5509.0,AB,False,False,0,0,0,0,0,0,0,0,False,1,True,['🙈'],[],False,False,True,🙈,1.2345679012345678,3,True,"['.', '.', '.']",['...'],True,False,False,.,3.7037037037037033,2,True,[],True,0.11764705882352941,0,False,0,Ik heb me aangemeld onder Maddie maar kom niet in de maap... schiet mij maar lek🙈,10.546875,12.5,17.647058823529413,7,16.666666666666664,M,5509.0
maap,maap,2025-03-07 12:48:35,2025,3,10,4,AB,10,False,1,37,7,4.428571428571429,M,57878.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.14285714285714285,0,False,0,Volgens mij zijn er nu meerdere maaps,14.682539682539684,0.0,0.0,4,27.27272727272727,AB,57878.0
maap,maap,2025-03-07 13:10:22,2025,3,10,4,M,9,False,2,40,8,3.875,AB,1307.0,PB,False,False,0,0,0,0,0,0,0,0,False,0,False,[],['🏎️🏎️🏎️'],False,False,True,🏎️🏎️🏎️,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.125,0,False,0,Nog een weekje dan kunnen we weer 🏎️🏎️🏎️,15.873015873015872,0.0,0.0,4,18.181818181818183,M,1307.0
maap,maap,2025-03-07 13:14:07,2025,3,10,4,PB,11,False,3,51,10,4.2,M,225.0,M,False,False,0,0,0,0,0,0,0,0,False,0,False,[],[],False,False,False,,0.0,0,False,[],[],False,False,False,,0.0,1,True,[],True,0.1,1,True,1,Eerlijk gezegd verheug ik me liever op de 3 weekjes,20.238095238095237,0.0,0.0,4,36.36363636363637,PB,225.0
